,loss,mae,val_loss,val_mae,test_loss,test_mae,epoch
0,0.12884564697742462,0.12884564697742462,0.05962655320763588,0.05962655320763588,0.05962655320763588,0.05962655320763588,0
1,0.054981838911771774,0.054981838911771774,0.05233611539006233,0.05233611539006233,0.05233611539006233,0.05233611539006233,1
2,0.050976891070604324,0.050976891070604324,0.04982466250658035,0.04982466250658035,0.04982466250658035,0.04982466250658035,2
3,0.04922166466712952,0.049221668392419815,0.04866549000144005,0.04866548255085945,0.04866549000144005,0.04866548255085945,3
4,0.04814745858311653,0.04814745858311653,0.047809798270463943,0.047809798270463943,0.047809798270463943,0.047809798270463943,4
5,0.04745741933584213,0.04745741933584213,0.04742678627371788,0.04742678627371788,0.04742678627371788,0.04742678627371788,5
6,0.04690607264637947,0.04690607264637947,0.0466957613825798,0.0466957613825798,0.0466957613825798,0.0466957613825798,6
7,0.04634612798690796,0.04634612798690796,0.0464206263422966,0.0464206263422966,0.0464206263422966,0.0464206263422966,7
8,0.045891884714365005,0.045891884714365005,0.046068623661994934,0.046068623661994934,0.046068623661994934,0.046068623661994934,8
9,0.04556707665324211,0.04556707665324211,0.045576825737953186,0.045576825737953186,0.045576825737953186,0.045576825737953186,9
10,0.0454433299601078,0.045443326234817505,0.045609794557094574,0.045609794557094574,0.045609794557094574,0.045609794557094574,10
11,0.04511363059282303,0.04511363059282303,0.0450095534324646,0.0450095571577549,0.0450095534324646,0.0450095571577549,11
12,0.04479648545384407,0.04479648545384407,0.04485011100769043,0.04485011473298073,0.04485011100769043,0.04485011473298073,12
13,0.04454496502876282,0.04454496502876282,0.04478655755519867,0.04478655755519867,0.04478655755519867,0.04478655755519867,13
14,0.044575560837984085,0.044575560837984085,0.04446312412619591,0.04446312412619591,0.04446312412619591,0.04446312412619591,14
15,0.04436985030770302,0.04436985030770302,0.04438934847712517,0.04438934847712517,0.04438934847712517,0.04438934847712517,15
16,0.0441984198987484,0.0441984198987484,0.044638365507125854,0.044638365507125854,0.044638365507125854,0.044638365507125854,16
17,0.04403284192085266,0.04403284192085266,0.044258058071136475,0.044258058071136475,0.044258058071136475,0.044258058071136475,17
18,0.04399808123707771,0.04399808123707771,0.044604528695344925,0.044604528695344925,0.044604528695344925,0.044604528695344925,18
19,0.04374422878026962,0.04374422878026962,0.04402367025613785,0.04402367025613785,0.04402367025613785,0.04402367025613785,19
20,0.04383227974176407,0.04383227974176407,0.044049959629774094,0.044049959629774094,0.044049959629774094,0.044049959629774094,20
21,0.04361962899565697,0.04361962899565697,0.043931011110544205,0.043931011110544205,0.043931011110544205,0.043931011110544205,21
22,0.04350508749485016,0.04350509122014046,0.04384860768914223,0.04384860768914223,0.04384860768914223,0.04384860768914223,22
23,0.04340744391083717,0.04340743273496628,0.04357025399804115,0.04357025399804115,0.04357025399804115,0.04357025399804115,23
24,0.043342504650354385,0.043342504650354385,0.043435435742139816,0.043435435742139816,0.043435435742139816,0.043435435742139816,24
25,0.04332060366868973,0.04332059994339943,0.04361628741025925,0.04361628741025925,0.04361628741025925,0.04361628741025925,25
26,0.04323107749223709,0.04323107749223709,0.043464578688144684,0.043464578688144684,0.043464578688144684,0.043464578688144684,26
27,0.043125052005052567,0.043125052005052567,0.043397653847932816,0.043397653847932816,0.043397653847932816,0.043397653847932816,27
28,0.043102242052555084,0.043102242052555084,0.0433284156024456,0.0433284156024456,0.0433284156024456,0.0433284156024456,28
29,0.04301264137029648,0.04301264137029648,0.043361689895391464,0.043361689895391464,0.043361689895391464,0.043361689895391464,29
30,0.04297347366809845,0.04297347366809845,0.043346475809812546,0.04334647208452225,0.043346475809812546,0.04334647208452225,30
31,0.042913179844617844,0.042913179844617844,0.04313747584819794,0.04313747584819794,0.04313747584819794,0.04313747584819794,31
32,0.04296479746699333,0.04296479746699333,0.04323695972561836,0.04323695972561836,0.04323695972561836,0.04323695972561836,32
33,0.04288848862051964,0.04288848862051964,0.04331076517701149,0.04331076517701149,0.04331076517701149,0.04331076517701149,33
34,0.042772326618433,0.042772326618433,0.04321650043129921,0.04321650043129921,0.04321650043129921,0.04321650043129921,34
35,0.04271594434976578,0.04271594434976578,0.043162524700164795,0.043162524700164795,0.043162524700164795,0.043162524700164795,35
36,0.04270267114043236,0.04270267114043236,0.0431239977478981,0.0431239940226078,0.0431239977478981,0.0431239940226078,36
37,0.04267405346035957,0.04267405346035957,0.042969923466444016,0.042969923466444016,0.042969923466444016,0.042969923466444016,37
38,0.04265398532152176,0.04265398532152176,0.042816441506147385,0.04281644523143768,0.042816441506147385,0.04281644523143768,38
39,0.04251030087471008,0.04251030087471008,0.04288024082779884,0.04288024082779884,0.04288024082779884,0.04288024082779884,39
40,0.04257786273956299,0.04257785901427269,0.04287143051624298,0.04287143051624298,0.04287143051624298,0.04287143051624298,40
41,0.04259367659687996,0.04259367659687996,0.04277441278100014,0.04277441278100014,0.04277441278100014,0.04277441278100014,41
42,0.04248622804880142,0.04248622804880142,0.04281799495220184,0.04281799495220184,0.04281799495220184,0.04281799495220184,42
43,0.04242050275206566,0.04242050275206566,0.04289722070097923,0.04289722070097923,0.04289722070097923,0.04289722070097923,43
44,0.04241611808538437,0.04241611808538437,0.04284793883562088,0.04284794256091118,0.04284793883562088,0.04284794256091118,44
45,0.04240855574607849,0.04240855574607849,0.042774803936481476,0.04277481138706207,0.042774803936481476,0.04277481138706207,45
46,0.042384229600429535,0.042384229600429535,0.04299097880721092,0.042990975081920624,0.04299097880721092,0.042990975081920624,46
47,0.04232671484351158,0.04232671856880188,0.04293333366513252,0.04293333366513252,0.04293333366513252,0.04293333366513252,47
48,0.0422920398414135,0.0422920398414135,0.04288017377257347,0.04288017377257347,0.04288017377257347,0.04288017377257347,48
49,0.042293913662433624,0.042293913662433624,0.04261784628033638,0.04261784628033638,0.04261784628033638,0.04261784628033638,49
50,0.042269010096788406,0.042269010096788406,0.042675357311964035,0.042675357311964035,0.042675357311964035,0.042675357311964035,50
51,0.04229699447751045,0.04229699447751045,0.04285707324743271,0.04285707324743271,0.04285707324743271,0.04285707324743271,51
52,0.04227885231375694,0.04227885231375694,0.04280207306146622,0.04280207306146622,0.04280207306146622,0.04280207306146622,52
53,0.042177438735961914,0.042177438735961914,0.04262980818748474,0.04262980818748474,0.04262980818748474,0.04262980818748474,53
54,0.04217342659831047,0.04217342659831047,0.042619895190000534,0.042619895190000534,0.042619895190000534,0.042619895190000534,54
55,0.04216093197464943,0.04216093197464943,0.04271181672811508,0.04271181672811508,0.04271181672811508,0.04271181672811508,55
56,0.04210170358419418,0.04210170358419418,0.042827058583498,0.0428270623087883,0.042827058583498,0.0428270623087883,56
57,0.04209379479289055,0.04209379106760025,0.042595475912094116,0.042595479637384415,0.042595475912094116,0.042595479637384415,57
58,0.04207540303468704,0.04207540303468704,0.04278919845819473,0.04278919845819473,0.04278919845819473,0.04278919845819473,58
59,0.04209020361304283,0.04209020361304283,0.04276147484779358,0.04276147484779358,0.04276147484779358,0.04276147484779358,59
60,0.04205315187573433,0.04205315187573433,0.042597610503435135,0.042597610503435135,0.042597610503435135,0.042597610503435135,60
61,0.042059604078531265,0.042059604078531265,0.0428415946662426,0.0428415946662426,0.0428415946662426,0.0428415946662426,61
62,0.04198698699474335,0.04198698699474335,0.04278067871928215,0.04278068244457245,0.04278067871928215,0.04278068244457245,62
63,0.04203922674059868,0.04203922674059868,0.04248073324561119,0.04248073324561119,0.04248073324561119,0.04248073324561119,63
64,0.04199601337313652,0.04199601337313652,0.04305652529001236,0.04305652529001236,0.04305652529001236,0.04305652529001236,64
65,0.04200732707977295,0.04200732707977295,0.04310736060142517,0.04310736060142517,0.04310736060142517,0.04310736060142517,65
66,0.041988614946603775,0.041988614946603775,0.04270429536700249,0.04270429164171219,0.04270429536700249,0.04270429164171219,66
67,0.0419505313038826,0.0419505275785923,0.042572539299726486,0.042572539299726486,0.042572539299726486,0.042572539299726486,67
68,0.041913267225027084,0.041913267225027084,0.04292597994208336,0.04292597994208336,0.04292597994208336,0.04292597994208336,68
69,0.04191135615110397,0.04191135615110397,0.04281928017735481,0.04281928017735481,0.04281928017735481,0.04281928017735481,69
70,0.0418584831058979,0.0418584831058979,0.0424887090921402,0.0424887090921402,0.0424887090921402,0.0424887090921402,70
71,0.04190658777952194,0.04190658777952194,0.04279996454715729,0.04279996082186699,0.04279996454715729,0.04279996082186699,71
72,0.041907597333192825,0.041907597333192825,0.04250161349773407,0.04250161349773407,0.04250161349773407,0.04250161349773407,72
73,0.041872479021549225,0.041872479021549225,0.04291717708110809,0.04291718080639839,0.04291717708110809,0.04291718080639839,73
74,0.04182639345526695,0.04182639345526695,0.042562227696180344,0.042562227696180344,0.042562227696180344,0.042562227696180344,74
75,0.04188363626599312,0.04188363626599312,0.04263541102409363,0.04263541102409363,0.04263541102409363,0.04263541102409363,75
76,0.041804488748311996,0.041804488748311996,0.04238196089863777,0.04238196089863777,0.04238196089863777,0.04238196089863777,76
77,0.04176803305745125,0.04176803305745125,0.04282607510685921,0.04282607138156891,0.04282607510685921,0.04282607138156891,77
78,0.041821543127298355,0.041821543127298355,0.04253336787223816,0.04253336414694786,0.04253336787223816,0.04253336414694786,78
79,0.04177381470799446,0.04177381470799446,0.04300500452518463,0.04300500452518463,0.04300500452518463,0.04300500452518463,79
80,0.04175838455557823,0.04175838828086853,0.042897652834653854,0.04289765655994415,0.042897652834653854,0.04289765655994415,80
81,0.041789788752794266,0.041789788752794266,0.04238826036453247,0.04238826036453247,0.04238826036453247,0.04238826036453247,81
82,0.041732486337423325,0.041732486337423325,0.042436130344867706,0.042436130344867706,0.042436130344867706,0.042436130344867706,82
83,0.04171817749738693,0.04171818122267723,0.04277060925960541,0.04277060925960541,0.04277060925960541,0.04277060925960541,83
84,0.04174599424004555,0.04174599424004555,0.04249507561326027,0.04249507561326027,0.04249507561326027,0.04249507561326027,84
85,0.04166555404663086,0.04166555404663086,0.04245844855904579,0.04245844855904579,0.04245844855904579,0.04245844855904579,85
86,0.04175228625535965,0.04175228625535965,0.04272063076496124,0.04272063076496124,0.04272063076496124,0.04272063076496124,86
87,0.041663650423288345,0.041663650423288345,0.04240156337618828,0.042401570826768875,0.04240156337618828,0.042401570826768875,87
88,0.04166221246123314,0.04166221246123314,0.04242556169629097,0.04242556169629097,0.04242556169629097,0.04242556169629097,88
89,0.041662558913230896,0.041662558913230896,0.04238924756646156,0.04238924756646156,0.04238924756646156,0.04238924756646156,89
90,0.04166951775550842,0.04166951775550842,0.0425180122256279,0.0425180122256279,0.0425180122256279,0.0425180122256279,90
91,0.041637685149908066,0.041637685149908066,0.0428888201713562,0.0428888164460659,0.0428888201713562,0.0428888164460659,91
92,0.041647545993328094,0.041647545993328094,0.04272986948490143,0.04272986948490143,0.04272986948490143,0.04272986948490143,92
93,0.041627272963523865,0.041627272963523865,0.04244908317923546,0.04244908317923546,0.04244908317923546,0.04244908317923546,93
94,0.04157702252268791,0.041577018797397614,0.04241815581917763,0.04241815581917763,0.04241815581917763,0.04241815581917763,94
95,0.04159829765558243,0.04159829765558243,0.04245571419596672,0.04245571419596672,0.04245571419596672,0.04245571419596672,95
96,0.04159250482916832,0.04159250482916832,0.04235006868839264,0.04235006868839264,0.04235006868839264,0.04235006868839264,96
97,0.04154640808701515,0.04154640808701515,0.042400773614645004,0.042400773614645004,0.042400773614645004,0.042400773614645004,97
98,0.041592903435230255,0.041592903435230255,0.042620401829481125,0.042620401829481125,0.042620401829481125,0.042620401829481125,98
99,0.04155746474862099,0.04155746474862099,0.04248029738664627,0.04248029738664627,0.04248029738664627,0.04248029738664627,99
100,0.041572678834199905,0.041572678834199905,0.04233495518565178,0.04233495518565178,0.04233495518565178,0.04233495518565178,100
101,0.04153207689523697,0.04153207689523697,0.042338110506534576,0.042338110506534576,0.042338110506534576,0.042338110506534576,101
102,0.041542235761880875,0.041542235761880875,0.04234712943434715,0.04234712943434715,0.04234712943434715,0.04234712943434715,102
103,0.0415315143764019,0.0415315143764019,0.04267128184437752,0.04267128184437752,0.04267128184437752,0.04267128184437752,103
104,0.041540712118148804,0.041540712118148804,0.0423833467066288,0.0423833429813385,0.0423833467066288,0.0423833429813385,104
105,0.04148264229297638,0.04148264229297638,0.04228420928120613,0.04228420928120613,0.04228420928120613,0.04228420928120613,105
106,0.041489146649837494,0.041489146649837494,0.0425272136926651,0.0425272136926651,0.0425272136926651,0.0425272136926651,106
107,0.04146391898393631,0.04146391898393631,0.0423477478325367,0.0423477478325367,0.0423477478325367,0.0423477478325367,107
108,0.04148465022444725,0.04148465022444725,0.04243769869208336,0.04243769869208336,0.04243769869208336,0.04243769869208336,108
109,0.04145684838294983,0.04145684838294983,0.042445506900548935,0.042445506900548935,0.042445506900548935,0.042445506900548935,109
110,0.041417140513658524,0.041417140513658524,0.04255371913313866,0.04255371913313866,0.04255371913313866,0.04255371913313866,110
111,0.04143267124891281,0.04143267124891281,0.04252205789089203,0.04252205789089203,0.04252205789089203,0.04252205789089203,111
112,0.04145338758826256,0.04145338758826256,0.0424344465136528,0.0424344465136528,0.0424344465136528,0.0424344465136528,112
113,0.04145286977291107,0.04145286977291107,0.04239495471119881,0.04239495471119881,0.04239495471119881,0.04239495471119881,113
114,0.041436389088630676,0.041436389088630676,0.0425715334713459,0.0425715297460556,0.0425715334713459,0.0425715297460556,114
115,0.0414571613073349,0.0414571613073349,0.04235953092575073,0.04235953092575073,0.04235953092575073,0.04235953092575073,115
116,0.04137798398733139,0.04137799143791199,0.04235357418656349,0.04235357418656349,0.04235357418656349,0.04235357418656349,116
117,0.04140497371554375,0.04140497371554375,0.04233275726437569,0.04233275726437569,0.04233275726437569,0.04233275726437569,117
118,0.041348494589328766,0.041348494589328766,0.0424177423119545,0.0424177423119545,0.0424177423119545,0.0424177423119545,118
119,0.04137715697288513,0.04137715697288513,0.042313382029533386,0.042313382029533386,0.042313382029533386,0.042313382029533386,119
120,0.0413263775408268,0.0413263775408268,0.04252386465668678,0.04252386465668678,0.04252386465668678,0.04252386465668678,120
121,0.041376229375600815,0.041376229375600815,0.04237929731607437,0.04237929731607437,0.04237929731607437,0.04237929731607437,121
122,0.041371364146471024,0.041371364146471024,0.042265553027391434,0.042265549302101135,0.042265553027391434,0.042265549302101135,122
123,0.04134702309966087,0.04134702309966087,0.04262163117527962,0.04262163117527962,0.04262163117527962,0.04262163117527962,123
124,0.04134362190961838,0.04134362190961838,0.04353947192430496,0.04353947192430496,0.04353947192430496,0.04353947192430496,124
125,0.04137970134615898,0.04137970134615898,0.04264037311077118,0.04264037311077118,0.04264037311077118,0.04264037311077118,125
126,0.04133583977818489,0.04133583977818489,0.04274936020374298,0.04274936020374298,0.04274936020374298,0.04274936020374298,126
127,0.04131154716014862,0.04131154716014862,0.04244362935423851,0.04244362935423851,0.04244362935423851,0.04244362935423851,127
128,0.04127603396773338,0.04127604141831398,0.04248638451099396,0.04248638451099396,0.04248638451099396,0.04248638451099396,128
129,0.041325490921735764,0.041325490921735764,0.0424516424536705,0.0424516424536705,0.0424516424536705,0.0424516424536705,129
130,0.041297547519207,0.041297547519207,0.04237036779522896,0.04237036779522896,0.04237036779522896,0.04237036779522896,130
131,0.04127528518438339,0.04127528518438339,0.04231387749314308,0.04231387749314308,0.04231387749314308,0.04231387749314308,131
132,0.04133608564734459,0.04133608564734459,0.04235466942191124,0.04235466942191124,0.04235466942191124,0.04235466942191124,132
133,0.04126543924212456,0.04126543924212456,0.04235697165131569,0.04235697165131569,0.04235697165131569,0.04235697165131569,133
134,0.041318051517009735,0.041318051517009735,0.042303990572690964,0.042303990572690964,0.042303990572690964,0.042303990572690964,134
135,0.04128773510456085,0.04128773510456085,0.04237228259444237,0.04237228259444237,0.04237228259444237,0.04237228259444237,135
136,0.04125326871871948,0.04125326871871948,0.0424107164144516,0.0424107164144516,0.0424107164144516,0.0424107164144516,136
137,0.041243456304073334,0.041243456304073334,0.042690496891736984,0.042690493166446686,0.042690496891736984,0.042690493166446686,137
138,0.04122283309698105,0.04122283309698105,0.04229973256587982,0.04229973256587982,0.04229973256587982,0.04229973256587982,138
139,0.04126938059926033,0.04126938059926033,0.04240570217370987,0.04240570217370987,0.04240570217370987,0.04240570217370987,139
140,0.04124156013131142,0.04124156013131142,0.042324911803007126,0.042324911803007126,0.042324911803007126,0.042324911803007126,140
141,0.04124107584357262,0.04124107584357262,0.042479656636714935,0.042479656636714935,0.042479656636714935,0.042479656636714935,141
142,0.04124169051647186,0.04124169424176216,0.04226361960172653,0.04226361960172653,0.04226361960172653,0.04226361960172653,142
143,0.04123014956712723,0.04123014956712723,0.04244523495435715,0.04244523495435715,0.04244523495435715,0.04244523495435715,143
144,0.041201554238796234,0.041201554238796234,0.04258621111512184,0.04258621111512184,0.04258621111512184,0.04258621111512184,144
145,0.04125241935253143,0.04125241935253143,0.04239407926797867,0.04239407926797867,0.04239407926797867,0.04239407926797867,145
146,0.041200242936611176,0.041200242936611176,0.042407095432281494,0.042407095432281494,0.042407095432281494,0.042407095432281494,146
147,0.041194744408130646,0.041194744408130646,0.04247847571969032,0.04247847571969032,0.04247847571969032,0.04247847571969032,147
148,0.041191164404153824,0.041191164404153824,0.042652811855077744,0.042652811855077744,0.042652811855077744,0.042652811855077744,148
149,0.04122534394264221,0.04122534394264221,0.04250923916697502,0.04250923916697502,0.04250923916697502,0.04250923916697502,149
150,0.04117421805858612,0.04117421805858612,0.04256564378738403,0.04256564751267433,0.04256564378738403,0.04256564751267433,150
151,0.04116104543209076,0.04116104543209076,0.0423274040222168,0.0423274040222168,0.0423274040222168,0.0423274040222168,151
152,0.04112763702869415,0.04112763702869415,0.042395904660224915,0.04239590838551521,0.042395904660224915,0.04239590838551521,152
153,0.04116262122988701,0.04116262122988701,0.042430274188518524,0.042430270463228226,0.042430274188518524,0.042430270463228226,153
154,0.04112997651100159,0.04112997651100159,0.042392779141664505,0.042392779141664505,0.042392779141664505,0.042392779141664505,154
155,0.041135020554065704,0.041135020554065704,0.04230925068259239,0.04230925068259239,0.04230925068259239,0.04230925068259239,155
156,0.0411866195499897,0.0411866195499897,0.0422915518283844,0.0422915518283844,0.0422915518283844,0.0422915518283844,156
157,0.041139889508485794,0.041139889508485794,0.042356763035058975,0.042356763035058975,0.042356763035058975,0.042356763035058975,157
158,0.04114704206585884,0.04114704206585884,0.0424964502453804,0.0424964502453804,0.0424964502453804,0.0424964502453804,158
159,0.041102271527051926,0.041102271527051926,0.042430102825164795,0.042430102825164795,0.042430102825164795,0.042430102825164795,159
160,0.04111425578594208,0.04111425578594208,0.04249313473701477,0.04249313473701477,0.04249313473701477,0.04249313473701477,160
161,0.04111754894256592,0.04111754894256592,0.04230097681283951,0.04230097681283951,0.04230097681283951,0.04230097681283951,161
162,0.0411151684820652,0.0411151684820652,0.042574193328619,0.042574193328619,0.042574193328619,0.042574193328619,162
163,0.041163016110658646,0.041163016110658646,0.04267371818423271,0.04267371818423271,0.04267371818423271,0.04267371818423271,163
164,0.041045982390642166,0.041045982390642166,0.04232681170105934,0.04232681170105934,0.04232681170105934,0.04232681170105934,164
165,0.0410885252058506,0.0410885252058506,0.042429111897945404,0.042429111897945404,0.042429111897945404,0.042429111897945404,165
166,0.041084662079811096,0.041084662079811096,0.04245791584253311,0.04245791584253311,0.04245791584253311,0.04245791584253311,166
167,0.041113026440143585,0.041113026440143585,0.0426211804151535,0.0426211804151535,0.0426211804151535,0.0426211804151535,167
168,0.04109897091984749,0.04109897091984749,0.043084848672151566,0.043084848672151566,0.043084848672151566,0.043084848672151566,168
169,0.041065823286771774,0.041065823286771774,0.04233423247933388,0.04233423247933388,0.04233423247933388,0.04233423247933388,169
170,0.04107050970196724,0.04107050970196724,0.04273272305727005,0.04273272305727005,0.04273272305727005,0.04273272305727005,170
171,0.04106573015451431,0.04106573015451431,0.04237937554717064,0.04237937554717064,0.04237937554717064,0.04237937554717064,171
172,0.04108129441738129,0.04108129441738129,0.042275991290807724,0.042275991290807724,0.042275991290807724,0.042275991290807724,172
173,0.04102199152112007,0.04102199152112007,0.04260311275720596,0.04260311275720596,0.04260311275720596,0.04260311275720596,173
174,0.04105100780725479,0.04105100780725479,0.04251953214406967,0.04251953214406967,0.04251953214406967,0.04251953214406967,174
175,0.041007671505212784,0.041007671505212784,0.042309653013944626,0.042309653013944626,0.042309653013944626,0.042309653013944626,175
176,0.041117385029792786,0.041117385029792786,0.042292509227991104,0.042292509227991104,0.042292509227991104,0.042292509227991104,176
177,0.04102335125207901,0.04102334752678871,0.04228413105010986,0.04228413105010986,0.04228413105010986,0.04228413105010986,177
178,0.041022639721632004,0.041022639721632004,0.04240098595619202,0.04240098595619202,0.04240098595619202,0.04240098595619202,178
179,0.04100535064935684,0.04100535064935684,0.042391255497932434,0.042391255497932434,0.042391255497932434,0.042391255497932434,179
180,0.04102301225066185,0.04102301225066185,0.04238363355398178,0.04238363355398178,0.04238363355398178,0.04238363355398178,180
181,0.041020020842552185,0.041020020842552185,0.04245023429393768,0.04245023429393768,0.04245023429393768,0.04245023429393768,181
182,0.04098764806985855,0.04098764806985855,0.04233861714601517,0.04233861714601517,0.04233861714601517,0.04233861714601517,182
183,0.040993887931108475,0.040993887931108475,0.04247751832008362,0.04247751832008362,0.04247751832008362,0.04247751832008362,183
184,0.041006285697221756,0.041006285697221756,0.042293231934309006,0.042293231934309006,0.042293231934309006,0.042293231934309006,184
185,0.04098258540034294,0.04098258540034294,0.042355477809906006,0.042355477809906006,0.042355477809906006,0.042355477809906006,185
186,0.04098040983080864,0.04098040983080864,0.04233517870306969,0.04233517870306969,0.04233517870306969,0.04233517870306969,186
187,0.040997181087732315,0.040997181087732315,0.043012138456106186,0.043012138456106186,0.043012138456106186,0.043012138456106186,187
188,0.04099943861365318,0.04099943861365318,0.04235191270709038,0.04235191270709038,0.04235191270709038,0.04235191270709038,188
189,0.04098188877105713,0.04098188877105713,0.042347751557826996,0.042347751557826996,0.042347751557826996,0.042347751557826996,189
190,0.04098689556121826,0.04098689556121826,0.04231572896242142,0.04231572896242142,0.04231572896242142,0.04231572896242142,190
191,0.04095638543367386,0.04095638543367386,0.04254883527755737,0.04254883527755737,0.04254883527755737,0.04254883527755737,191
192,0.04095664247870445,0.04095664247870445,0.0424153134226799,0.0424153134226799,0.0424153134226799,0.0424153134226799,192
193,0.04096444323658943,0.04096444323658943,0.04247472807765007,0.04247472807765007,0.04247472807765007,0.04247472807765007,193
194,0.04094671085476875,0.04094671085476875,0.04235200211405754,0.04235200211405754,0.04235200211405754,0.04235200211405754,194
195,0.04097295179963112,0.04097295179963112,0.04243794456124306,0.04243794456124306,0.04243794456124306,0.04243794456124306,195
196,0.04094163700938225,0.04094163700938225,0.04228276386857033,0.04228276386857033,0.04228276386857033,0.04228276386857033,196
197,0.04095862805843353,0.04095862805843353,0.042490147054195404,0.042490147054195404,0.042490147054195404,0.042490147054195404,197
198,0.04093344509601593,0.04093344509601593,0.04235069081187248,0.04235069081187248,0.04235069081187248,0.04235069081187248,198
199,0.04092065989971161,0.04092065617442131,0.0424165353178978,0.0424165353178978,0.0424165353178978,0.0424165353178978,199
